transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,discount_amount,shipping_time_days
4067,CA-2018-102673,2018-11-01,2018-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,Charlotte,North Carolina,28205.0,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.27,3,0.2,0.9,0.09,2.05,4
4068,CA-2018-102673,2018-11-01,2018-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,Charlotte,North Carolina,28205.0,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.81,12,0.2,15.54,0.32,9.56,4
4069,CA-2018-102673,2018-11-01,2018-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,Charlotte,North Carolina,28205.0,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,0.2,110.12,0.11,195.77,4
4070,CA-2020-145303,2020-08-28,2020-08-31,First Class,TP-21415,Tom Prescott,Consumer,Dallas,Texas,75081.0,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.68,-1.65,10.51,3
4071,CA-2020-145303,2020-08-28,2020-08-31,First Class,TP-21415,Tom Prescott,Consumer,Dallas,Texas,75081.0,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.02,4,0.8,-16.54,-1.65,8.02,3
4072,CA-2020-145303,2020-08-28,2020-08-31,First Class,TP-21415,Tom Prescott,Consumer,Dallas,Texas,75081.0,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.37,2,0.32,-52.89,-0.34,50.04,3
4073,CA-2019-156104,2019-12-06,2019-12-08,Second Class,NP-18685,Nora Pelletier,Home Office,Indianapolis,Indiana,46203.0,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.99,0.45,0.0,2
4074,US-2019-164308,2019-09-24,2019-09-27,First Class,SC-20680,Steve Carroll,Home Office,Broken Arrow,Oklahoma,74012.0,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,0.0,213.7,0.26,0.0,3
4075,CA-2021-108112,2021-11-15,2021-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,Miramar,Florida,33023.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.06,4,0.2,55.02,0.25,44.01,5
4076,CA-2021-108112,2021-11-15,2021-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,Miramar,Florida,33023.0,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.14,4,0.2,0.0,0.0,67.83,5
4077,CA-2019-100685,2019-12-19,2019-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,Omaha,Nebraska,68104.0,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2,0.0,3.31,0.47,0.0,2
4078,CA-2019-100685,2019-12-19,2019-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,Omaha,Nebraska,68104.0,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,4,0.0,0.2,0.04,0.0,2
4079,CA-2019-100685,2019-12-19,2019-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,Omaha,Nebraska,68104.0,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0.0,56.98,0.49,0.0,2
4080,CA-2019-165414,2019-12-21,2019-12-24,First Class,LS-17245,Lynn Smith,Consumer,Jacksonville,North Carolina,28540.0,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.98,3,0.2,4.8,0.1,9.6,3
4081,CA-2020-140417,2020-09-25,2020-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,Tigard,Oregon,97224.0,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.05,9,0.2,22.52,0.37,12.01,4
4082,CA-2020-140417,2020-09-25,2020-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,Tigard,Oregon,97224.0,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.02,1,0.7,-3.52,-0.7,3.51,4
4083,US-2021-151316,2021-06-24,2021-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,Decatur,Illinois,62521.0,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.99,3,0.8,-320.24,-1.75,146.39,6
4084,US-2021-151316,2021-06-24,2021-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,Decatur,Illinois,62521.0,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.27,3,0.2,3.21,0.31,2.05,6
4085,CA-2021-163692,2021-09-07,2021-09-09,First Class,Dp-13240,Dean percer,Home Office,Phoenix,Arizona,85023.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.86,3,0.7,-6.02,-0.77,5.5,2
4086,CA-2020-111913,2020-08-04,2020-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,Sacramento,California,95823.0,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.38,2,0.2,30.24,0.1,60.48,2
4087,CA-2020-111913,2020-08-04,2020-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,Sacramento,California,95823.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.95,3,0.2,7.07,0.34,4.19,2
4088,CA-2020-111913,2020-08-04,2020-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,Sacramento,California,95823.0,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.78,3,0.2,3.98,0.34,2.36,2
4089,US-2018-156559,2018-08-19,2018-08-26,Standard Class,LH-16900,Lena Hernandez,Consumer,Jonesboro,Arkansas,72401.0,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0.0,172.48,0.27,0.0,7
4090,CA-2020-161473,2020-04-01,2020-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,New York City,New York,10035.0,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.94,0.48,0.0,4
4091,CA-2020-161473,2020-04-01,2020-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,New York City,New York,10035.0,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.28,0.3,0.0,4
4092,CA-2020-161473,2020-04-01,2020-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,New York City,New York,10035.0,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.35,3,0.2,4.66,0.33,2.87,4
4093,CA-2021-166576,2021-05-16,2021-05-18,First Class,JM-15865,John Murray,Consumer,Akron,Ohio,44312.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.02,2,0.2,-55.26,-0.25,44.2,2
4094,CA-2019-102491,2019-08-24,2019-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,Florence,Kentucky,41042.0,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0,7,0.0,1416.8,0.46,0.0,4
4095,CA-2019-102491,2019-08-24,2019-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,Florence,Kentucky,41042.0,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0.0,18.39,0.23,0.0,4
4096,CA-2019-102491,2019-08-24,2019-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,Florence,Kentucky,41042.0,South,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0.0,170.51,0.29,0.0,4
4097,CA-2018-116904,2018-09-23,2018-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,32.4,5,0.0,15.55,0.48,0.0,5
4098,CA-2018-116904,2018-09-23,2018-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,0.0,16.2,0.04,0.0,5
4099,CA-2018-116904,2018-09-23,2018-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,0.0,4630.48,0.49,0.0,5
4100,CA-2018-116904,2018-09-23,2018-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,12.94,2,0.0,6.47,0.5,0.0,5
4101,US-2021-102288,2021-06-19,2021-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Houston,Texas,77095.0,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.26,1,0.8,-5.21,-2.3,1.81,4
4102,US-2021-102288,2021-06-19,2021-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Houston,Texas,77095.0,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.44,1,0.8,-1.11,-2.52,0.35,4
4103,US-2021-102288,2021-06-19,2021-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Houston,Texas,77095.0,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.18,8,0.2,47.51,0.32,29.24,4
4104,CA-2021-137456,2021-12-21,2021-12-21,Same Day,RB-19465,Rick Bensley,Home Office,Fremont,Nebraska,68025.0,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0.0,7.0,0.44,0.0,0
4105,US-2021-155999,2021-08-07,2021-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,San Diego,California,92105.0,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,18.0,0.11,31.99,6
4106,US-2021-155999,2021-08-07,2021-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,San Diego,California,92105.0,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.64,0.34,2.75,6
4107,US-2020-148334,2020-08-22,2020-08-26,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Houston,Texas,77041.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.31,2,0.8,-6.9,-1.6,3.45,4
4108,CA-2019-105599,2019-09-07,2019-09-07,Same Day,MC-17275,Marc Crier,Consumer,New York City,New York,10011.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0.0,0.28,0.02,0.0,0
4109,CA-2019-105599,2019-09-07,2019-09-07,Same Day,MC-17275,Marc Crier,Consumer,New York City,New York,10011.0,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.41,3,0.4,-14.16,-0.52,10.96,0
4110,CA-2019-153717,2019-12-25,2020-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,48227.0,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,19.97,0.27,0.0,7
4111,CA-2019-153717,2019-12-25,2020-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,48227.0,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0.0,20.93,0.13,0.0,7
4112,CA-2019-153717,2019-12-25,2020-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,48227.0,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.5,0.49,0.0,7
4113,CA-2019-153717,2019-12-25,2020-01-01,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,48227.0,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,1,0.0,0.95,0.29,0.0,7
4114,CA-2019-116687,2019-05-02,2019-05-07,Standard Class,NC-18625,Noah Childs,Corporate,Houston,Texas,77095.0,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.86,3,0.2,2.99,0.34,1.77,5
4115,CA-2019-116687,2019-05-02,2019-05-07,Standard Class,NC-18625,Noah Childs,Corporate,Houston,Texas,77095.0,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.38,3,0.2,13.86,0.09,31.68,5
4116,CA-2020-163573,2020-11-24,2020-11-27,First Class,AC-10450,Amy Cox,Consumer,Seattle,Washington,98105.0,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.24,0.31,243.99,3
4117,CA-2019-153416,2019-11-24,2019-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,90036.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.17,2,0.2,0.99,0.31,0.63,5
4118,CA-2019-153416,2019-11-24,2019-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,90036.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.33,0.48,0.0,5
4119,CA-2019-153416,2019-11-24,2019-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,90036.0,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0.0,54.58,0.12,0.0,5
4120,CA-2019-153416,2019-11-24,2019-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,90036.0,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.39,8,0.2,29.7,0.33,18.28,5
4121,CA-2021-117394,2021-09-04,2021-09-10,Standard Class,MM-17920,Michael Moore,Consumer,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.43,-0.08,3.81,6
4122,CA-2021-133823,2021-05-11,2021-05-12,Same Day,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,98103.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0.0,16.85,0.45,0.0,1
4123,CA-2021-133823,2021-05-11,2021-05-12,Same Day,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,98103.0,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0.0,17.67,0.47,0.0,1
4124,CA-2021-133823,2021-05-11,2021-05-12,Same Day,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,98103.0,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.03,2,0.2,9.44,0.36,5.21,1
4125,CA-2018-127523,2018-05-11,2018-05-18,Standard Class,BG-11695,Brooke Gillingham,Corporate,Watertown,New York,13601.0,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0.0,9.7,0.27,0.0,7
4126,CA-2021-123239,2021-07-27,2021-07-31,Second Class,MG-18145,Mike Gockenbach,Consumer,Jacksonville,Florida,32216.0,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.03,3,0.2,-2.28,-0.03,18.21,4
4127,CA-2021-156769,2021-05-06,2021-05-09,First Class,GZ-14470,Gary Zandusky,Consumer,Arlington,Virginia,22204.0,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,0.0,18.04,0.33,0.0,3
4128,CA-2018-127299,2018-09-19,2018-09-24,Standard Class,JL-15835,John Lee,Consumer,Charlotte,North Carolina,28205.0,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.34,6,0.2,7.58,0.11,13.47,5
4129,CA-2018-127299,2018-09-19,2018-09-24,Standard Class,JL-15835,John Lee,Consumer,Charlotte,North Carolina,28205.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.98,3,0.5,-944.99,-0.36,1312.49,5
4130,CA-2019-121272,2019-03-29,2019-04-04,Standard Class,DO-13435,Denny Ordway,Consumer,Seattle,Washington,98103.0,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,0.0,21.25,0.29,0.0,6
4131,CA-2018-115336,2018-11-18,2018-11-25,Standard Class,AB-10600,Ann Blume,Corporate,Chicago,Illinois,60623.0,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.89,-1.65,11.58,7
4132,CA-2019-111703,2019-07-02,2019-07-09,Standard Class,KB-16315,Karl Braun,Consumer,Hollywood,Florida,33021.0,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,11.95,3,0.2,4.03,0.34,2.39,7
4133,CA-2019-111703,2019-07-02,2019-07-09,Standard Class,KB-16315,Karl Braun,Consumer,Hollywood,Florida,33021.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.55,3,0.2,5.64,0.36,3.11,7
4134,CA-2018-128839,2018-09-08,2018-09-13,Standard Class,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,23320.0,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45.0,9,0.0,21.6,0.48,0.0,5
4135,CA-2018-128839,2018-09-08,2018-09-13,Standard Class,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,23320.0,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3,0.0,90.29,0.43,0.0,5
4136,CA-2021-105914,2021-10-02,2021-10-08,Standard Class,PV-18985,Paul Van Hugh,Home Office,Los Angeles,California,90036.0,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.04,0.38,22.42,6
4137,CA-2021-105914,2021-10-02,2021-10-08,Standard Class,PV-18985,Paul Van Hugh,Home Office,Los Angeles,California,90036.0,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,0.0,204.77,0.13,0.0,6
4138,CA-2021-110926,2021-11-19,2021-11-23,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Alexandria,Virginia,22304.0,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0.0,12.53,0.5,0.0,4
4139,CA-2020-117226,2020-12-30,2021-01-01,First Class,KD-16495,Keith Dawkins,Corporate,Deer Park,Texas,77536.0,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.92,6,0.8,-10.39,-1.5,5.54,2
4140,CA-2021-127313,2021-12-01,2021-12-04,First Class,RA-19285,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.39,3,0.2,2.34,0.06,7.48,3
4141,CA-2021-127313,2021-12-01,2021-12-04,First Class,RA-19285,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.85,0.18,15.82,3
4142,CA-2020-136287,2020-06-13,2020-06-17,Standard Class,SS-20590,Sonia Sunley,Consumer,Wichita,Kansas,67212.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.69,0.46,0.0,4
4143,US-2018-107699,2018-05-19,2018-05-23,Standard Class,JH-15820,John Huston,Consumer,Midland,Michigan,48640.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0.0,26.41,0.46,0.0,4
4144,CA-2021-112725,2021-01-30,2021-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,San Francisco,California,94110.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,5.73,0.45,0.0,7
4145,CA-2021-112725,2021-01-30,2021-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,San Francisco,California,94110.0,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,2.38,0.27,0.0,7
4146,CA-2021-112725,2021-01-30,2021-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,San Francisco,California,94110.0,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.78,1,0.2,-13.59,-0.11,24.16,7
4147,CA-2019-136196,2019-11-28,2019-12-04,Standard Class,TP-21415,Tom Prescott,Consumer,Freeport,New York,11520.0,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0.0,64.52,0.2,0.0,6
4148,CA-2021-106068,2021-10-23,2021-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,78745.0,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.76,3,0.8,-15.13,-1.55,7.81,5
4149,CA-2021-106068,2021-10-23,2021-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,78745.0,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,1,0.2,1.2,0.09,2.74,5
4150,CA-2021-106068,2021-10-23,2021-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,78745.0,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,0.2,-2.07,-0.04,11.04,5
4151,CA-2021-106068,2021-10-23,2021-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,78745.0,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.14,4,0.2,-58.31,-0.22,51.83,5
4152,CA-2021-100160,2021-09-07,2021-09-11,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.87,0.34,5.85,4
4153,CA-2021-100160,2021-09-07,2021-09-11,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.55,3,0.2,5.44,0.35,3.11,4
4154,CA-2021-100160,2021-09-07,2021-09-11,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.9,3,0.2,1.65,0.34,0.98,4
4155,CA-2020-139689,2020-12-29,2021-01-03,Standard Class,MP-17965,Michael Paige,Corporate,Bristol,Tennessee,37620.0,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.09,4,0.7,-27.93,-0.73,26.66,5
4156,CA-2020-139689,2020-12-29,2021-01-03,Standard Class,MP-17965,Michael Paige,Corporate,Bristol,Tennessee,37620.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.81,3,0.7,-1.97,-0.7,1.97,5
4157,CA-2019-101091,2019-12-05,2019-12-09,Second Class,SW-20245,Scot Wooten,Consumer,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.98,2,0.2,0.6,0.01,9.6,4
4158,CA-2019-101091,2019-12-05,2019-12-09,Second Class,SW-20245,Scot Wooten,Consumer,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.06,6,0.7,-19.98,-0.77,18.24,4
4159,CA-2018-126907,2018-11-01,2018-11-08,Standard Class,SM-20950,Suzanne McNair,Corporate,Chicago,Illinois,60610.0,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.7,3,0.2,5.1,0.32,3.14,7
4160,US-2020-164588,2020-04-16,2020-04-23,Standard Class,AP-10915,Arthur Prichep,Consumer,Columbus,Georgia,31907.0,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,12.84,3,0.0,3.72,0.29,0.0,7
